gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000156239	3664.4271652226944	-0.3679354723254396	0.238379066841358	-1.5434890202431313	0.12271216948443181	0.9367028937311629
ENSG00000160182	178.71606766132354	-0.6969770315653132	0.47537404409981926	-1.4661655179031223	0.1426032000965979	0.9570784049475978
ENSG00000186925	146.34866517672097	0.6755467047005184	0.4730071183720895	1.4281956411681351	0.15323555488260518	0.9570784049475978
ENSG00000154654	5151.91049217904	0.3239405584088282	0.2291246451327177	1.4138180474701423	0.157415333162332	0.9570784049475978
ENSG00000166351	1223.778060627598	0.34516783901820786	0.25013141824104196	1.379945955791859	0.16760328547705636	0.9570784049475978
ENSG00000159200	9651.15446760713	-0.2370706270749142	0.1761678519120898	-1.345708791370265	0.1783964500341408	0.9570784049475978
ENSG00000159263	4524.444912316328	-0.25636250524797954	0.19180082859955896	-1.3366079131139323	0.18135065468632036	0.9570784049475978
ENSG00000182591	328.46960451287964	-0.5024452891750095	0.37694596832000676	-1.3329371618280863	0.182552426012948	0.9570784049475978
ENSG00000154640	1589.1149255203047	-0.24692123264235177	0.1879053237878705	-1.3140725747669892	0.18882178232944719	0.9570784049475978
ENSG00000232263	142.52131398181479	-0.6743072545641448	0.526352540922453	-1.281094327734023	0.20016053597085814	0.9570784049475978
ENSG00000160181	720.2974557428571	0.33611279771684305	0.2630744643920133	1.2776336863162576	0.20137861711346594	0.9570784049475978
ENSG00000157617	9314.115074386344	-0.24978841560780332	0.196852059251369	-1.2689144150066398	0.2044715904720119	0.9570784049475978
ENSG00000206104	85.48729641701259	0.7882208631394556	0.6250739744796784	1.261004129624151	0.20730735929872918	0.9570784049475978
ENSG00000183255	3872.5190947320275	-0.21737085438414241	0.17272390615293207	-1.2584873699630168	0.20821555204303613	0.9570784049475978
ENSG00000183527	1893.145013066088	0.23882080997271896	0.19049256938775866	1.2537014474647847	0.20995054163218285	0.9570784049475978
ENSG00000186980	69.85832189379903	-0.8658688837558284	0.6993151694228906	-1.2381668832815196	0.2156541881915689	0.9570784049475978
ENSG00000221859	310.8987571205633	0.550391626027065	0.44515133090775133	1.236414647811359	0.21630447412208118	0.9570784049475978
ENSG00000160179	8719.811926040607	0.20309785954451426	0.1647890744607575	1.2324716320491231	0.2177729571383934	0.9570784049475978
ENSG00000241837	2877.1376497811516	0.25736602676455694	0.20948075177576778	1.2285903338749065	0.21922544143552353	0.9570784049475978
ENSG00000157538	7107.560162132297	0.2149658783811105	0.17509942357305128	1.2276789608700625	0.2195675073900157	0.9570784049475978
ENSG00000183570	7225.429199452639	-0.19298081538275882	0.1574350634992735	-1.225780401731469	0.22028132422589145	0.9570784049475978
ENSG00000142197	3519.0668379583394	-0.2313132514017364	0.19074695397761365	-1.2126707482253356	0.22525572789303358	0.9570784049475978
ENSG00000186967	111.33985440619165	-0.6719161134190085	0.5576069070390743	-1.2049996241741745	0.2282034469816077	0.9570784049475978
ENSG00000275895	7276.51146623315	0.21387236615525657	0.17927493482775633	1.1929853236914616	0.23287512090810422	0.9570784049475978
ENSG00000159197	257.1529230135789	0.5150615054911823	0.4319668090472415	1.1923636138323148	0.23311870104178062	0.9570784049475978
ENSG00000154736	3219.9378714270965	0.6809091025297825	0.5715462921474778	1.1913454988420877	0.23351797914375072	0.9570784049475978
ENSG00000198743	3925.3021850722453	0.32501481508122315	0.2757902141423493	1.1784856692321453	0.23860304219940648	0.9570784049475978
ENSG00000272804	536.4769210481854	0.4263290719886806	0.3702988498020822	1.1513108188603487	0.24960438786077035	0.9570784049475978
ENSG00000183640	166.8518393806475	-0.6066246363732074	0.5290428594306971	-1.146645542151341	0.25152814603747614	0.9570784049475978
ENSG00000156304	5366.140539626422	-0.1867767994162411	0.16484309736745992	-1.1330580558061687	0.25718987397558796	0.9570784049475978
ENSG00000160209	13935.580419911643	-0.16639630183288315	0.14791511497218526	-1.1249445458239558	0.26061253389625016	0.9570784049475978
ENSG00000160193	3250.3270413545984	-0.20595807447091385	0.18337130809949168	-1.1231750299734313	0.26136316530878373	0.9570784049475978
ENSG00000231068	88.37459085924728	-0.6965479056344765	0.6305691369355311	-1.1046336790595115	0.2693183514676556	0.9570784049475978
ENSG00000160199	5548.240117032921	-0.1890556992100098	0.17170514081153765	-1.101048566842364	0.2708755202158944	0.9570784049475978
ENSG00000159079	3243.21333158792	-0.21262849574935425	0.19977148165605962	-1.0643586060768682	0.28716627811636813	0.9570784049475978
ENSG00000160183	6171.422710854678	0.19447386629269703	0.18289153925029664	1.0633289385057303	0.28763280616768333	0.9570784049475978
ENSG00000159082	14600.463180920102	0.16720850777831747	0.15842313607400504	1.055455105371784	0.29121723175849684	0.9570784049475978
ENSG00000156273	5822.112620138705	0.21348112185956486	0.20377705411148042	1.0476210032105755	0.2948132567048093	0.9570784049475978
ENSG00000244362	120.84310913298224	0.5622714133706121	0.538197992534514	1.0447296741534287	0.2961479259949323	0.9570784049475978
ENSG00000249209	326.62047039057376	-0.4080524604291605	0.39423023671370294	-1.0350612977601095	0.30064028541666604	0.9570784049475978
ENSG00000187766	306.129011617804	0.48989486539334776	0.4804649892506519	1.0196265625043834	0.3079056024009781	0.9570784049475978
ENSG00000274749	204.41554239760254	0.43987496008079535	0.4328151568273338	1.016311358652992	0.309481141308075	0.9570784049475978
ENSG00000160298	6778.149983582853	-0.19661845505925968	0.2008583529753496	-0.978891104834409	0.3276337877718424	0.9570784049475978
ENSG00000215455	429.3711531321338	0.4300919668784246	0.44275916253144304	0.9713903252038993	0.33135394447193695	0.9570784049475978
ENSG00000198390	213.15021986240083	0.43795745911569417	0.4550093370189726	0.9625241143072029	0.33578639600837346	0.9570784049475978
ENSG00000221837	684.1049965821935	0.2923927935706965	0.3064477811405896	0.9541357828809173	0.3400149153195152	0.9570784049475978
