gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000205927	1801.131776506747	-0.15483926178071938	0.2450910597724229	-0.6317621782063123	0.5275422913626984	0.9572096190390598
ENSG00000184787	5731.7967135801555	-0.10473122886718275	0.16692925191389732	-0.6273988990330076	0.5303977892517318	0.9572096190390598
ENSG00000198862	10175.377489066936	0.10438083965503402	0.1670896024453397	0.6246997905760191	0.5321681106111156	0.9572096190390598
ENSG00000159212	2243.7916308030785	-0.14108284307177335	0.22644670861901528	-0.6230288968745306	0.5332655326744025	0.9572096190390598
ENSG00000156284	722.5709710532592	-0.18259993206828234	0.29330727433307435	-0.6225550746515929	0.5335769412840196	0.9572096190390598
ENSG00000206107	218.7195124837135	-0.2843482706190924	0.45809067814794147	-0.6207248568530387	0.5347806716985093	0.9572096190390598
ENSG00000206102	96.36827655218582	-0.34585206108977745	0.5573251283574585	-0.620557092247156	0.5348910786257253	0.9572096190390598
ENSG00000142185	10186.04977526718	0.1116729105334532	0.18127552209049147	0.6160396574541755	0.537868346296786	0.9572096190390598
ENSG00000205439	165.505168969259	0.31601218827752275	0.5165590545422502	0.6117639125647649	0.5406939691017052	0.9572096190390598
ENSG00000276612	475.3526659842628	-0.21899052422103213	0.374220723578172	-0.5851907989678359	0.5584194309517732	0.9572096190390598
ENSG00000187026	143.15810355233822	-0.33046236369016924	0.565186427750685	-0.5846962125494329	0.558752001190852	0.9572096190390598
ENSG00000182816	247.16473776494644	0.23422008520005722	0.40520167030659243	0.5780333655160813	0.5632415930135457	0.9572096190390598
ENSG00000166979	5424.478260707354	-0.08996865550070973	0.15727280568881327	-0.5720547497494614	0.567284883674287	0.9572096190390598
ENSG00000160223	6075.456078636465	-0.10590547083910071	0.18818146979136408	-0.5627837371900518	0.5735821556726606	0.9572096190390598
ENSG00000160208	2687.6858861978085	0.1394692246735354	0.25123469407982857	0.5551352100646567	0.578802180831133	0.9572096190390598
ENSG00000273590	3048.9376579499085	-0.1050058292967829	0.19419270484567425	-0.5407300412249341	0.5886936689888687	0.9572096190390598
ENSG00000183844	2345.5661103553994	-0.11490740811773917	0.21440414542818323	-0.5359383695136087	0.5920011453185043	0.9572096190390598
ENSG00000159267	7232.7618734191365	-0.08329692681541143	0.15802902692159657	-0.5270989035244632	0.5981249081376921	0.9572096190390598
ENSG00000280071	3228.67803521304	-0.10561271895085884	0.20070331445109077	-0.526213128266975	0.5987401334750465	0.9572096190390598
ENSG00000160299	8674.935475884626	-0.08811196985866442	0.17423134016932684	-0.5057182581103534	0.6130544490454304	0.9572096190390598
ENSG00000187005	185.9633893791981	0.2695947882564133	0.5347355461383092	0.504164703849111	0.6141456413987001	0.9572096190390598
ENSG00000160285	8270.034831171943	-0.10938483321714441	0.2175330558983878	-0.5028423508574225	0.6150751152642482	0.9572096190390598
ENSG00000142182	1644.562023571562	-0.11919202568531324	0.23876459770255085	-0.49920309305569993	0.6176363158063278	0.9572096190390598
ENSG00000206105	63.38874400139704	0.33992741709784513	0.6899314097008842	0.4926974077687211	0.622226409545415	0.9572096190390598
ENSG00000160282	4789.529883721892	-0.0754106066960831	0.15609110464347675	-0.483119181380171	0.629011115269037	0.9572096190390598
ENSG00000197381	17312.21760244797	-0.11408872363682018	0.2362192665202409	-0.48297806236327584	0.6291113128741164	0.9572096190390598
ENSG00000182670	29245.009327837706	0.09330483065438967	0.1947192642378177	0.4791761668759856	0.6318133077528646	0.9572096190390598
ENSG00000160284	1127.1188903151562	-0.13745152263442403	0.2984852572457346	-0.46049685636990784	0.6451596274129	0.9572096190390598
ENSG00000215454	1271.0279841918948	0.14322176880905296	0.3118493874545772	0.4592658333501268	0.6460432800120114	0.9572096190390598
ENSG00000157542	8536.424908559975	-0.08465556496096958	0.18547149035727456	-0.45643438135908215	0.64807764693075	0.9572096190390598
ENSG00000285815	1041.172371033355	-0.1440652219697236	0.32273082564325284	-0.4463943649714252	0.6553124025468187	0.9572096190390598
ENSG00000160255	11488.187976432777	-0.07318939133020709	0.16431056981756667	-0.44543325125990957	0.6560066870216356	0.9572096190390598
ENSG00000160202	1533.961649900822	-0.10574906319010201	0.23766112223436325	-0.44495735017955673	0.656350576124549	0.9572096190390598
ENSG00000154642	3261.8402593773667	0.07780566387577656	0.17677429088826063	0.4401412868625657	0.6598347806994669	0.9572096190390598
ENSG00000160214	3845.0934022387182	-0.08702591653055189	0.1989836417816481	-0.4373521147333737	0.6618560059269375	0.9572096190390598
ENSG00000240432	136.4965631930303	0.20673815062162568	0.4745049775872552	0.43569226960028945	0.6630600151979109	0.9572096190390598
ENSG00000142192	11354.674156612671	-0.06399239520265737	0.147450198052521	-0.43399328076767735	0.664293320373366	0.9572096190390598
ENSG00000157551	11706.769623608272	0.07233681278386431	0.16690928064949187	0.4333899978621981	0.6647314657064602	0.9572096190390598
ENSG00000185272	2479.949762596344	-0.0852013191240944	0.20348869371322373	-0.41870296363575105	0.6754332294980759	0.9572096190390598
ENSG00000142168	1443.047671015164	0.0974140462077146	0.23771954599618167	0.4097855975599049	0.6819632322232112	0.9572096190390598
ENSG00000205726	26235.468994223113	0.06939606595520385	0.17025138767738746	0.4076093998523158	0.6835604621665055	0.9572096190390598
ENSG00000159231	409.2227023651067	-0.1757888739456135	0.43202317068168156	-0.40689686543487796	0.684083738291728	0.9572096190390598
ENSG00000184351	239.72915557708845	-0.17504410396709422	0.4421413282918866	-0.3959007963434173	0.6921782135649059	0.9572096190390598
ENSG00000142149	2826.575053075042	0.09137931372665202	0.232215071697944	0.39351155400246607	0.6939416920451071	0.9572096190390598
ENSG00000159261	3011.6588728106353	0.07144809005694104	0.18326713826952407	0.3898576184010962	0.6966418346885508	0.9572096190390598
ENSG00000280433	2174.3325210569606	0.09190343673347547	0.238366463804242	0.38555522982021073	0.6998260955987132	0.9572096190390598
ENSG00000243646	3381.2527786856554	0.07205877230964991	0.18951211589165584	0.3802330630451403	0.703772418307318	0.9572096190390598
